scenario_mode,load_level,rb_budget_ratio,seed,test_index,kmax,feature_mode,method,pairwise_accuracy,ari,nmi,teacher_groups,predicted_groups,training_loads
ambiguous,light,0.5,23,6,3,history_cost_context,LE-GRA MVP,0.5362318840579711,0.0707070707070707,0.19223676410346657,3,2,light+medium
ambiguous,light,0.5,23,7,3,history_cost_context,Multi-feature k-means,0.48188405797101447,0.0,0.0,3,1,light+medium
ambiguous,light,0.5,23,7,3,history_cost_context,LE-GRA MVP,0.5471014492753623,0.09372701481559317,0.16373934507646343,3,2,light+medium
ambiguous,light,0.5,23,8,3,history_cost_context,Multi-feature k-means,0.6376811594202898,0.29227139853325806,0.43098726241650714,3,3,light+medium
ambiguous,light,0.5,23,8,3,history_cost_context,LE-GRA MVP,0.7717391304347826,0.5246582832148715,0.4857214926748289,3,2,light+medium
ambiguous,light,0.5,23,9,3,history_cost_context,Multi-feature k-means,0.4673913043478261,0.08398807911135195,0.2108049043396271,3,2,light+medium
ambiguous,light,0.5,23,9,3,history_cost_context,LE-GRA MVP,0.6884057971014492,0.3163988249524797,0.515734940036163,3,3,light+medium
ambiguous,light,0.5,23,10,3,history_cost_context,Multi-feature k-means,0.5760869565217391,0.19407008086253374,0.37985511461974664,2,3,light+medium
ambiguous,light,0.5,23,10,3,history_cost_context,LE-GRA MVP,0.7717391304347826,0.482315112540193,0.4420720417787592,2,2,light+medium
ambiguous,light,0.5,23,11,3,history_cost_context,Multi-feature k-means,0.4891304347826087,-0.02659069325735997,0.07705293773214854,3,3,light+medium
ambiguous,light,0.5,23,11,3,history_cost_context,LE-GRA MVP,0.5144927536231884,0.01344430217669651,0.1816413262989729,3,3,light+medium
ambiguous,light,0.5,23,12,3,history_cost_context,Multi-feature k-means,0.5362318840579711,0.07143983598801457,0.27673634873147984,3,2,light+medium
ambiguous,light,0.5,23,12,3,history_cost_context,LE-GRA MVP,0.5108695652173914,0.035214914552045604,0.23017254873864923,3,3,light+medium
ambiguous,light,0.5,23,13,3,history_cost_context,Multi-feature k-means,0.6014492753623188,0.1598870994521003,0.11335791826982973,3,2,light+medium
ambiguous,light,0.5,23,13,3,history_cost_context,LE-GRA MVP,0.5434782608695652,0.11767392297153295,0.24188249348158883,3,3,light+medium
ambiguous,light,0.5,23,14,3,history_cost_context,Multi-feature k-means,0.6376811594202898,0.2701887989846105,0.3445794210291724,3,3,light+medium
ambiguous,light,0.5,23,14,3,history_cost_context,LE-GRA MVP,0.7717391304347826,0.5395614871306005,0.4454353104855031,3,2,light+medium
ambiguous,light,0.5,23,15,3,history_cost_context,Multi-feature k-means,0.4927536231884058,-0.007036747458952316,0.06906739769687996,3,3,light+medium
ambiguous,light,0.5,23,15,3,history_cost_context,LE-GRA MVP,0.5652173913043478,0.13682564503518374,0.2546724932645793,3,3,light+medium
ambiguous,light,0.5,23,16,3,history_cost_context,Multi-feature k-means,0.35144927536231885,0.0,0.0,3,1,light+medium
ambiguous,light,0.5,23,16,3,history_cost_context,LE-GRA MVP,0.5217391304347826,0.03306969584372843,0.1566338794927406,3,2,light+medium
ambiguous,light,0.5,23,17,3,history_cost_context,Multi-feature k-means,0.7934782608695652,0.5735660847880298,0.6856855447392299,3,3,light+medium
ambiguous,light,0.5,23,17,3,history_cost_context,LE-GRA MVP,0.7934782608695652,0.5806589188612858,0.6814242104153393,3,3,light+medium
ambiguous,light,0.5,23,18,3,history_cost_context,Multi-feature k-means,0.9311594202898551,0.8626218170386671,0.8496613500636985,3,3,light+medium
ambiguous,light,0.5,23,18,3,history_cost_context,LE-GRA MVP,0.7137681159420289,0.43518806341311783,0.5341054879290906,3,2,light+medium
ambiguous,light,0.5,23,19,3,history_cost_context,Multi-feature k-means,0.9166666666666666,0.8281909710945112,0.7598737418084625,2,2,light+medium
ambiguous,light,0.5,23,19,3,history_cost_context,LE-GRA MVP,0.7101449275362319,0.4626168224299065,0.7223998094082263,2,3,light+medium
ambiguous,medium,0.25,23,0,3,history_cost_context,Multi-feature k-means,0.6557971014492754,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,0,3,history_cost_context,LE-GRA MVP,0.6086956521739131,0.22612804403136194,0.3298273598105902,2,2,light+medium
ambiguous,medium,0.25,23,1,3,history_cost_context,Multi-feature k-means,0.7644927536231884,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,23,1,3,history_cost_context,LE-GRA MVP,0.7644927536231884,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,23,2,3,history_cost_context,Multi-feature k-means,0.48188405797101447,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,2,3,history_cost_context,LE-GRA MVP,0.7717391304347826,0.5446737194930344,0.5553500579538703,2,2,light+medium
ambiguous,medium,0.25,23,3,3,history_cost_context,Multi-feature k-means,0.4166666666666667,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,23,3,3,history_cost_context,LE-GRA MVP,0.5652173913043478,0.1122071516646116,0.1730485598126012,3,3,light+medium
ambiguous,medium,0.25,23,4,3,history_cost_context,Multi-feature k-means,0.5108695652173914,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,4,3,history_cost_context,LE-GRA MVP,0.7101449275362319,0.42074610420273884,0.36434934327379054,2,2,light+medium
ambiguous,medium,0.25,23,5,3,history_cost_context,Multi-feature k-means,0.48188405797101447,-0.04181184668989548,0.006996768153785553,3,2,light+medium
ambiguous,medium,0.25,23,5,3,history_cost_context,LE-GRA MVP,0.4927536231884058,-0.05695059904808795,0.11864868547839569,3,3,light+medium
ambiguous,medium,0.25,23,6,3,history_cost_context,Multi-feature k-means,0.4782608695652174,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,6,3,history_cost_context,LE-GRA MVP,0.6086956521739131,0.21689785624211858,0.19770981879456512,2,2,light+medium
ambiguous,medium,0.25,23,7,3,history_cost_context,Multi-feature k-means,0.48188405797101447,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,23,7,3,history_cost_context,LE-GRA MVP,0.5036231884057971,0.009846024929297217,0.05231835419000261,3,2,light+medium
ambiguous,medium,0.25,23,8,3,history_cost_context,Multi-feature k-means,0.8804347826086957,0.7488695268556304,0.736181545557015,3,3,light+medium
ambiguous,medium,0.25,23,8,3,history_cost_context,LE-GRA MVP,0.7282608695652174,0.4242963622204918,0.4689474628412168,3,3,light+medium
ambiguous,medium,0.25,23,9,3,history_cost_context,Multi-feature k-means,0.5688405797101449,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,9,3,history_cost_context,LE-GRA MVP,0.4927536231884058,-0.034095166729111975,0.2049995777678161,2,2,light+medium
ambiguous,medium,0.25,23,10,3,history_cost_context,Multi-feature k-means,0.8623188405797102,0.7068589636089218,0.7738000858209811,3,3,light+medium
ambiguous,medium,0.25,23,10,3,history_cost_context,LE-GRA MVP,0.6014492753623188,0.2612779210667186,0.42770315092072697,3,2,light+medium
ambiguous,medium,0.25,23,11,3,history_cost_context,Multi-feature k-means,0.5253623188405797,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,23,11,3,history_cost_context,LE-GRA MVP,0.47101449275362317,-0.04226372148362737,0.12310476727367321,3,3,light+medium
ambiguous,medium,0.25,23,12,3,history_cost_context,Multi-feature k-means,1.0,1.0,1.0,1,1,light+medium
ambiguous,medium,0.25,23,12,3,history_cost_context,LE-GRA MVP,1.0,1.0,1.0,1,1,light+medium
ambiguous,medium,0.25,23,13,3,history_cost_context,Multi-feature k-means,0.6014492753623188,0.1598870994521003,0.11335791826982973,3,2,light+medium
ambiguous,medium,0.25,23,13,3,history_cost_context,LE-GRA MVP,0.6159420289855072,0.2217907112837154,0.1731772161924989,3,2,light+medium
ambiguous,medium,0.25,23,14,3,history_cost_context,Multi-feature k-means,0.8405797101449275,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,14,3,history_cost_context,LE-GRA MVP,0.8405797101449275,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,15,3,history_cost_context,Multi-feature k-means,0.5108695652173914,0.0,0.0,3,1,light+medium
ambiguous,medium,0.25,23,15,3,history_cost_context,LE-GRA MVP,0.5144927536231884,0.028526398739164724,0.06805673801411116,3,2,light+medium
ambiguous,medium,0.25,23,16,3,history_cost_context,Multi-feature k-means,0.8405797101449275,0.0,0.0,2,1,light+medium
ambiguous,medium,0.25,23,16,3,history_cost_context,LE-GRA MVP,0.6086956521739131,0.17675651789659738,0.23260868279253338,2,2,light+medium
ambiguous,medium,0.25,23,17,3,history_cost_context,Multi-feature k-means,0.6195652173913043,0.2857142857142857,0.5128050767340466,3,3,light+medium
ambiguous,medium,0.25,23,17,3,history_cost_context,LE-GRA MVP,0.5760869565217391,0.17781851512373975,0.4595247136579308,3,3,light+medium
ambiguous,medium,0.25,23,18,3,history_cost_context,Multi-feature k-means,0.927536231884058,0.8553383301011583,0.8421719179759815,3,3,light+medium
ambiguous,medium,0.25,23,18,3,history_cost_context,LE-GRA MVP,0.6231884057971014,0.2547899683264967,0.39344464013966307,3,2,light+medium
ambiguous,medium,0.25,23,19,3,history_cost_context,Multi-feature k-means,0.9782608695652174,0.9559504176198329,0.9135712858791615,3,2,light+medium
ambiguous,medium,0.25,23,19,3,history_cost_context,LE-GRA MVP,0.9021739130434783,0.800257317465423,0.7051389712963746,3,2,light+medium
